rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated
liga-nacional,None,None,None,LIGA NACIONAL - CLAUSURA - ROUND 7,None,https://www.flashscore.com/football/guatemala/liga-nacional/,14.02.2026,2026-02-16T16:08:26.971817+00:00
liga-mx,MEXICO,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACKklEQVR42mIUzfRnIAU8nbiaJPVX9M1JUs/EMMjAqINGHTTqoFEHDTRgodyIc/vWv3989fCJY/svvwsJj46Pj+fj4xsYB504toL1zc3m1qUy/Ew6ptrv3rybN3vG9evXp02bNjBR9v3755cXtmTHKepJsj1/+pabk/Xrj9/79+6ZPHnyADjo5K5eIX6JLwr27x+yPf3AuPnUMxY2UHhLCbKtX7V0ABwkJGt88fxWWRUTZn4+IT4mYXYGHwNpdiaGx+9+vf/4ma4OOnp85f5D85lurP3PwLB/04K7H54tOfvZTEOU4d3rrFRQigZG3LXrh3bumUanRP3g9kFRfv5vH+V33bkQpML4/ImgnsKXi4++/f3+VeP3smRfh2N3Pj2+e/AvCxedQsjVNfv28yePNW1OnH95bAfjvjdcLBZeJuYaMsrst5gUftx5kxdoe+fJLXUlEzo5SEBYiZWVnefz8YPTS08a+tz/L7bv4OHTz37sf8v3/i/jfRWd/2JMP3//llUwo1OUsbFxBnlkrdgy+frrb8ISJqx/2bq+HlnGJ6ZglyvF/0mXn2Hn0TVpUW1AZfTLZSLSRj6eeX/fnk0RPx0s+XgDs4Lph39/3l7+9/roi0e7gvzKxWWN6F1SK8gZJqUsunhl5/vPxz/+fM376puZJZ+wnLazbSwvv+TAVB0cHDzmJsFA5OP84jMrk7yQ2KCoXEGFpLiE0Gh7aNRBow4addAwcRBAgAEAGKbV+bOmDJ4AAAAASUVORK5CYII=",https://www.flashscore.com/football/mexico/,LIGA MX - CLAUSURA - ROUND 5,None,https://www.flashscore.com/football/mexico/liga-mx/,13.02.2026,2026-02-16T02:14:54.733782+00:00
liga-de-expansion-mx,MEXICO,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAACKklEQVR42mIUzfRnIAU8nbiaJPVX9M1JUs/EMMjAqINGHTTqoFEHDTRgodyIc/vWv3989fCJY/svvwsJj46Pj+fj4xsYB504toL1zc3m1qUy/Ew6ptrv3rybN3vG9evXp02bNjBR9v3755cXtmTHKepJsj1/+pabk/Xrj9/79+6ZPHnyADjo5K5eIX6JLwr27x+yPf3AuPnUMxY2UHhLCbKtX7V0ABwkJGt88fxWWRUTZn4+IT4mYXYGHwNpdiaGx+9+vf/4ma4OOnp85f5D85lurP3PwLB/04K7H54tOfvZTEOU4d3rrFRQigZG3LXrh3bumUanRP3g9kFRfv5vH+V33bkQpML4/ImgnsKXi4++/f3+VeP3smRfh2N3Pj2+e/AvCxedQsjVNfv28yePNW1OnH95bAfjvjdcLBZeJuYaMsrst5gUftx5kxdoe+fJLXUlEzo5SEBYiZWVnefz8YPTS08a+tz/L7bv4OHTz37sf8v3/i/jfRWd/2JMP3//llUwo1OUsbFxBnlkrdgy+frrb8ISJqx/2bq+HlnGJ6ZglyvF/0mXn2Hn0TVpUW1AZfTLZSLSRj6eeX/fnk0RPx0s+XgDs4Lph39/3l7+9/roi0e7gvzKxWWN6F1SK8gZJqUsunhl5/vPxz/+fM376puZJZ+wnLazbSwvv+TAVB0cHDzmJsFA5OP84jMrk7yQ2KCoXEGFpLiE0Gh7aNRBow4addAwcRBAgAEAGKbV+bOmDJ4AAAAASUVORK5CYII=",https://www.flashscore.com/football/mexico/,LIGA DE EXPANSION MX - CLAUSURA - ROUND 5,None,https://www.flashscore.com/football/mexico/liga-de-expansion-mx/,14.02.2026,2026-02-16T02:14:54.733776+00:00
world-cup-u17,NORTH & CENTRAL AMERICA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAYAAABU1PscAAAAAXNSR0IArs4c6QAABetJREFUWAntV3lMlEcU/+3BwgIKCCunXYSCYvHWYLF44FFsrT3SQ9RoPdOYNCa2Sa80Mbb+U6uVpId/qLXWtrZqrNIUUVvjfQCKAiqIyL1cW6GsLCws23kj3+d+7LfsutWoiS/ZnZn33sy8N+/N782nmDTnoA2PMSkfY9u56U8ceNgRfCQioFDY4Ofd7tFZqD2a1TMpyLcVL448LVniWMkoVBlDJby+Bq+MOY4VUzLhpzFj17lp+O7oq32pO8j+lwNd3Sosn5wpWXRP7lTJ2NlApezGwolZeJv9BJqb9BdS4i8jt3woShsiUFgdg7LGSEEs20oc8Pcx493pu9Fm8cHJkhFQsCkKpQ2XK2PR0aWBRt2J6JA6lNQN4ou1tvvCaApAsH8LH5s7Nei0qiQb6UMMmDfhCDYdehNmizeXTRqSj5Wp+xAWYJTo0iAyqJH/BEEFi2a5MRy7z09FQXWswBZbiQMzhuUgLfE8F77GQisQFQpzhw+0LE/JqbSNG0Rjms1+3IGqWzp8dmAxrCwqAkUxYzLSMxDkZ0JCeDnyK+MxRl+MQQMaBBWXrT64HvRLibuE9Vnp+PNysmSOxIHwwCaJUBiQ0b7MeEqZEywyWk276ACdSoDPbSzf/gF3UpgToDXhy7lfc+OJJxgiyO+1/eHULBTVxDhMkzjw99WxiA+rQm2zDvGhlYgLrZZMoLRa8/tSfDpnO/x92vDTmZnYcTqNpxRFyJ5sLFZtLGVu3fYXnbCXu+obWoKh9bLAxNZYd2ARrtQOlp2i0g9ZsEaQNJkCcbBgAk5dH44LLNyT4/PZyXcIYjzVE842ixbTEvIwWGdguZmK6/V37oSoyDoWqxc3gO5J74Ow15PrU8ou3vYJj3LWpWTkV8XJqXGeJAL2WtX/DMSqX1Zhx7LPQYhBpGR4PW1YHrvQXnycEF6BsdHXkMdQw54G+P2L1c/v4ohiz3e3392thEphxbFro1HTHNLntD4LGTlRK7OAN0Mj4+3+WH9wHq4Zoh02mBhXwC5tBU8fB6EbjIzDb2DkoBsujaelnEZA2OdiZZwDajS39cOSbR+jmeW3HCXFFOG33FQYbgVDr6uDjsHsrBFnoVF1yqmLPEIyKoKlDVEgEHCHXDrw89kZmJmYAx+1heFxGCydXvg1J9Wp8cH9WpAYWcbTp9umAAGDqUPLbbmTejZ4q7tkbSMg+GjPOxgfcxWnS4fL6vRmunTAwFJoXeZCXnj2X0hBIYOy8qaw3uuI46XP/SGiDt2Z6cNyuex6fRRiB9Zgb+4UVvz6Yxmr4Gp2twhtwllBq2Qnv4fJiHLKEnjrzp9LB2iR48WjUFAVixdGnMGC5GxsPvoy+rGqTUbRhbMntcpqPxT7VATP3XiGv3cI7SKCjLBaldhyYjZ2Ll+LI1fGIbswSdR3t6O41y+yASyfv1nwFSJY0WtoDcKa/UtQVH0Xo+mUV8/cBZWqm8OnWnnXoSKG5St3vMdto2eEqcMXpnYt6LlBgGFfxR+YA7TwzhVrxYtNxWr/xRRkFSShoilcsu/mRes5GhGzlRm67PsPUcdSpje9Pu4oRutLeN34lr1G6WXqxSJJjzpXJI2/K+0eeVlThKjpq+lAetIRTB16UeQJnTOliUIXZQ2RssaTwr4Lk7D1+EvYenI2O4RQ/nB89ulCt5DIIwcIpwlKBaLKeax4tDAU28Kau6mVU+H8NCl1yhoj0Gr2xZbFXyBjfgbGRRfzp4i4mJOORw4YWwNY/geKS27Mfgs3G6XpQ8LiOj3XKWep9eOpNFHfWSdj/ib2XDdwyKZ2IQMMV+QWCsktEhXYyNn0FXWA3QE5ogu6N28yDheNlxM78PJuDkUVu8yDdbU8Je0PyUG5h3HPKETzvFlRO/T+amTmJ2NDdjpsrGDdT1Ky+kDfDfnsFdBl7fuM+5Y6sUrHqi29Njcemnvfjactqbbk3nSvmHl0B9rYp2N9S5BDEXPi7wNle5RCZFGIfzOooj5s8igCZPSjYDzZ4bEDNPlRoCcOPOwo/Afa6icA+n0/zQAAAABJRU5ErkJggg==",https://www.flashscore.com/football/world/,WORLD CUP U17 - QUALIFICATION - ROUND 3,,https://www.flashscore.com/football/world/world-cup-u17/,13.02.2026,2026-02-13T16:11:43.739878+00:00
liga-mx-women,None,None,None,LIGA MX WOMEN - CLAUSURA - ROUND 9,None,https://www.flashscore.com/football/mexico/liga-mx-women/,13.02.2026,2026-02-16T15:52:35.089453+00:00
lpf,PANAMA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAABeklEQVR42mL89esXAzXATVUbqpjDxDDIwBB00OfvfwaXg5YeeHDz6edB5KB9l15tPPmUbg5iwSUxY/sdaPZ5+unz9998nCCVUkKcfubSA+MgdWm+2qWXgU4Bsp+9+z59+x2gyIRUwwGLMkc9se0N9rycrDCu+KpyK2AIDWQaAgYPEEHc9Ozt94FP1PsvvTJRFQKG06pya6DLgBFHBwcx4qk6ztx5Z6IiBC+NgG7CE2XUqjpY8MjBXQMEvJwsvJwso1XHqIOwJGrNjE1UMeh4tDjNEzVJgMvccDQNDTMH/X764v2CVYPIQV92H/q4bjv9EjUu8PP67b+fvgAZQNcA2d9OnsefCVjoEFPPy1v/gd0EBI9jcoGkSF4SLgfRPMp4XGyV969h11SF2sfHI7tksnBu0kCmIaAj4GxgUHHAHDdgDgLG2u+nz8Wq8xQ2zWeVlvy85/BAJmoIkFsyGRJrQDd9O3V+gB3EKi3BAESw6AOmqtGSejg5CCDAALf7ic9rsCI3AAAAAElFTkSuQmCC",https://www.flashscore.com/football/panama/,LPF - CLAUSURA - ROUND 4,None,https://www.flashscore.com/football/panama/lpf/,13.02.2026,2026-02-16T02:10:50.571888+00:00
primera-division,None,None,None,PRIMERA DIVISION - CLAUSURA - ROUND 8,None,https://www.flashscore.com/football/el-salvador/primera-division/,14.02.2026,2026-02-16T16:03:21.606127+00:00
a-league,None,None,None,A-LEAGUE - ROUND 18,None,https://www.flashscore.com/football/australia/a-league/,13.02.2026,2026-02-16T16:08:26.971875+00:00
JAPAN_J1_LEAGUE___ROUND_1,,,,,,,13.02.2026,2026-02-13T13:56:48.215142+00:00
AUSTRALIA_&_OCEANIA_OFC_PRO_LEAGUE___ROUND_2,,,,,,,13.02.2026,2026-02-13T13:56:39.913482+00:00
JAPAN_J2/J3_LEAGUE___ROUND_1,,,,,,,13.02.2026,2026-02-13T13:56:45.401285+00:00
AUSTRALIA_A_LEAGUE___ROUND_16,,,,,,,13.02.2026,2026-02-13T13:56:46.067202+00:00
AUSTRALIA_NPL_NSW___ROUND_1,None,None,None,None,None,None,13.02.2026,2026-02-13T13:56:52.65364+00:00
AUSTRALIA_NSW_LEAGUE_ONE___ROUND_1,,,,,,,13.02.2026,2026-02-13T13:56:57.008414+00:00
PHILIPPINES_PFL___ROUND_13,,,,,,,13.02.2026,2026-02-13T13:56:49.053444+00:00
TAIWAN_MULAN_FOOTBALL_LEAGUE_WOMEN___ROUND_14,,,,,,,13.02.2026,2026-02-13T13:56:50.640966+00:00
WORLD_CLUB_FRIENDLY,,,,,,,13.02.2026,2026-02-13T13:56:56.177779+00:00
WORLD_FRIENDLY_INTERNATIONAL_WOMEN,None,None,None,None,None,None,13.02.2026,2026-02-13T13:56:57.56001+00:00
AUSTRALIA_A_LEAGUE_WOMEN___ROUND_16,,,,,,,13.02.2026,2026-02-13T13:56:58.100461+00:00
INDONESIA_SUPER_LEAGUE___ROUND_20,,,,,,,13.02.2026,2026-02-13T13:56:58.688405+00:00
